k1,k2,ka,k1_avg,k2_avg,ka_avg,ξ_avg,prob_avg,λ1_avg,λ2_avg,λa_avg,σ_λ1,σ_λ2,σ_λa
6.0,71.0,38.5,6.018159999999999,70.99992000000002,38.509040000000006,-0.44714163,0.0,0.50148815,43.75005286,24.17179152,0.10432362,2.05049669,1.06964543
6.0,72.0,39.0,6.046000000000003,71.99479999999998,39.02039999999999,-0.45182841,0.0,0.54560924,45.37419329,24.86162321,0.09584676,1.97639211,1.00619094
6.0,73.0,39.5,6.03124,72.88819999999998,39.45972000000002,-0.44499425,0.0,0.52152754,45.26688755,25.10786708,0.11848382,2.0984262,1.10678039
6.0,74.0,40.0,6.043679999999999,74.01999999999997,40.03183999999999,-0.4450407,0.0,0.53647833,46.14895496,25.59163873,0.13236078,2.07925328,0.95419956
6.0,75.0,40.5,6.00272,75.0258,40.51425999999999,-0.45108999,0.0,0.51441484,47.32311276,25.95919141,0.10844886,2.15835996,1.10603058
6.0,76.0,41.0,6.037399999999999,75.92796,40.98267999999999,-0.44913551,0.0,0.52754663,48.03784054,26.43750294,0.1113547,2.49772069,1.16521163
6.0,77.0,41.5,6.032079999999997,77.06992000000001,41.551,-0.45352148,0.0,0.54098436,49.20786429,26.87336659,0.11832625,2.11914209,0.99259824
6.0,78.0,42.0,6.028440000000001,78.04308,42.03575999999999,-0.44842108,0.0,0.51983266,49.81955317,27.47130171,0.12640094,1.74097522,0.92206482
6.0,79.0,42.5,6.026199999999999,79.07180000000001,42.54900000000001,-0.45235464,0.0,0.53252726,50.50447953,27.64743648,0.12336195,2.15858512,1.23709458
6.0,80.0,43.0,6.019559999999998,80.01252000000001,43.016040000000004,-0.45631314,0.0,0.50358694,51.68405612,28.09123188,0.10947106,2.48778421,1.35913492
6.0,81.0,43.5,6.013959999999998,80.96096,43.48746,-0.45676531,0.0,0.51021079,52.0305511,28.25063538,0.12429297,2.46536077,1.24172078
6.0,82.0,44.0,6.04284,82.00895999999999,44.0259,-0.45380893,0.0,0.53035709,53.12474128,29.00298484,0.11680168,2.12639441,1.1178488
6.0,83.0,44.5,6.044520000000002,83.03375999999999,44.53914,-0.45631928,0.0,0.50754756,54.11807929,29.41232764,0.14304396,2.35180915,1.26999372
6.0,84.0,45.0,6.035400000000002,83.98828000000002,45.011840000000014,-0.4525504,0.0,0.50337361,54.17544788,29.62193333,0.13517584,2.89821553,1.19989901
6.0,85.0,45.5,6.03432,85.05148,45.5429,-0.45889223,0.0,0.49833718,55.48513447,30.01083143,0.12518175,2.33674961,1.28848064
6.0,86.0,46.0,6.0491600000000005,86.06895999999998,46.05906,-0.45766872,0.0,0.52008198,56.77731931,30.77219545,0.11349625,2.40092621,1.11527569
6.0,87.0,46.5,6.041000000000001,86.99736000000003,46.519179999999984,-0.45750753,0.0,0.50698558,56.64222999,30.71968694,0.14383852,2.74438469,1.51740502
6.0,88.0,47.0,6.055279999999997,88.06960000000002,47.062439999999995,-0.45680413,0.0,0.53527045,57.24079454,31.07886686,0.12029942,2.74065704,1.42191739
6.0,89.0,47.5,6.016720000000001,89.06635999999999,47.541540000000005,-0.45594736,0.0,0.54194251,59.28065121,32.23127524,0.1328338,2.27854657,1.02507241
6.0,90.0,48.0,6.04088,90.08612,48.06350000000001,-0.45779177,0.0,0.51603226,59.70557917,32.35996467,0.14071344,2.18498133,1.05891366
6.0,91.0,48.5,6.0346400000000004,90.92943999999997,48.48204,-0.4605006,0.0,0.53854008,60.64488548,32.71134735,0.1062692,2.51711243,1.43769618
6.0,92.0,49.0,6.028599999999999,92.02271999999995,49.025659999999995,-0.46375392,0.0,0.48568693,61.40048105,32.91852324,0.12677936,2.26087145,1.23044888
6.0,93.0,49.5,6.040199999999998,92.89744000000002,49.468819999999994,-0.45777707,0.0,0.49890467,61.41726797,33.29025152,0.13192881,2.36188997,1.29574128
6.0,94.0,50.0,6.01824,94.01995999999997,50.01909999999999,-0.46281342,0.0,0.4949107,63.10799818,33.89629398,0.12836797,2.57331018,1.53662591
6.0,95.0,50.5,6.023000000000003,95.00116,50.51208,-0.46176148,0.0,0.528472,63.89383136,34.37997518,0.12073509,2.14951486,1.17884712
6.0,96.0,51.0,6.016399999999997,95.97095999999999,50.99367999999998,-0.46282158,0.0,0.52729851,64.51968494,34.64966232,0.12744276,2.60202302,1.41294529
6.0,97.0,51.5,6.019680000000001,96.96628000000003,51.492979999999996,-0.46082995,0.0,0.50667483,65.49425521,35.298181,0.10927864,2.29846777,1.19309549
6.0,98.0,52.0,6.014639999999999,98.03908000000001,52.02686000000003,-0.46038896,0.0,0.52100995,65.69063707,35.4373955,0.12571055,3.14770031,1.61968223
6.0,99.0,52.5,5.997839999999999,99.02576000000003,52.5118,-0.46343713,0.0,0.53966254,67.11324152,35.99635158,0.12401241,2.83587489,1.37571239
6.0,100.0,53.0,6.0416,100.01679999999996,53.02919999999999,-0.46467063,0.0,0.49317944,67.84610856,36.31418053,0.11604613,2.71243906,1.44475926
6.0,101.0,53.5,6.02204,100.97068000000002,53.49636,-0.4646118,0.0,0.53343722,68.7075523,36.78358932,0.12366283,1.99498269,1.23577864
6.0,102.0,54.0,5.99856,101.976,53.987279999999984,-0.46370067,0.0,0.49550681,69.85100723,37.44588659,0.12746361,2.69271275,1.35612862
6.0,103.0,54.5,6.033519999999999,103.01708,54.52530000000001,-0.46556813,0.0,0.50127327,70.15097568,37.48370331,0.1217729,2.56132076,1.37472643
6.0,104.0,55.0,6.025279999999999,103.99584000000003,55.010560000000005,-0.46738559,0.0,0.52923184,71.54197998,38.09230261,0.11705671,2.69517241,1.37756288
6.0,105.0,55.5,6.0251199999999985,104.86128000000004,55.44320000000002,-0.46668669,0.0,0.50264801,71.66998049,38.21854717,0.1409765,2.46772595,1.39579426
6.0,106.0,56.0,6.0346400000000004,105.94259999999998,55.98862,-0.46843846,0.0,0.53686376,73.0961023,38.85147396,0.11225898,2.54871026,1.44868086
6.0,107.0,56.5,6.028639999999999,106.85751999999998,56.443080000000016,-0.45916488,0.0,0.56537289,73.24592954,39.58633082,0.12007528,2.9877222,1.14324638
6.0,108.0,57.0,6.014880000000001,108.04824,57.03155999999999,-0.46609055,0.0,0.49508216,74.82423875,39.93772836,0.1179518,2.55512913,1.22106045
6.0,109.0,57.5,6.006760000000001,109.03244,57.5196,-0.46760417,0.0,0.49481765,75.7229192,40.30580272,0.13201088,2.41960632,1.27571744
6.0,110.0,58.0,6.02552,110.03739999999999,58.03145999999998,-0.46502451,0.0,0.51047408,76.27080344,40.78957453,0.11264325,2.62383385,1.36057325
7.0,5.0,6.0,7.023879999999998,5.063960000000002,6.043920000000002,0.9188417,1.0,0.68767007,0.33234108,1.27191593,0.14035528,0.08583529,0.24255967
7.0,6.0,6.5,7.022719999999998,6.01428,6.518499999999997,1.12900214,1.0,0.68878336,0.53372693,1.45135924,0.11155533,0.10660331,0.27342199
7.0,7.0,7.0,7.0070000000000014,7.0346400000000004,7.02082,1.32362511,1.0,0.68060318,0.68257146,1.70310633,0.10244898,0.10450762,0.32436326
7.0,8.0,7.5,7.008680000000002,8.04928,7.528979999999999,1.33796022,1.0,0.68204504,0.83628108,1.91715355,0.11654197,0.19661129,0.29864996
7.0,9.0,8.0,7.018960000000002,8.964999999999998,7.991980000000001,1.14102559,1.0,0.67640845,1.07576707,2.15143738,0.12350821,0.33090154,0.37541841
7.0,10.0,8.5,7.012520000000002,10.01968,8.516100000000003,0.97265537,1.0,0.68952475,1.39970108,2.48992636,0.09323391,0.45901422,0.38602352
7.0,11.0,9.0,7.023080000000001,11.009759999999998,9.016420000000002,0.54864334,0.92,0.70788148,1.88589192,2.68943037,0.06922266,0.47838842,0.41282142
7.0,12.0,9.5,7.02264,12.01944,9.521040000000001,0.45621858,0.96,0.69115149,2.22459098,3.05360482,0.11617715,0.46449515,0.37710598
7.0,13.0,10.0,7.006959999999999,13.027519999999997,10.017240000000005,0.26538153,0.72,0.67225649,2.85255712,3.3276293,0.10891095,0.71681814,0.36238578
7.0,14.0,10.5,6.994319999999999,14.008759999999997,10.50154,0.15647809,0.7,0.70179907,3.3689751,3.72283,0.08391397,0.7385908,0.45710665
7.0,15.0,11.0,7.040160000000001,15.001120000000004,11.020639999999997,0.02849993,0.56,0.68883755,3.89412136,3.91356723,0.10872806,0.63486454,0.45059514
7.0,16.0,11.5,7.0354000000000045,15.990319999999997,11.512860000000003,-0.04751938,0.38,0.68660435,4.53902413,4.21353635,0.11097129,0.80457363,0.47994072
7.0,17.0,12.0,6.9880799999999965,16.972760000000005,11.980420000000006,-0.03102087,0.4,0.69904826,4.77345598,4.49618915,0.11133374,0.90639754,0.56748556
7.0,18.0,12.5,7.03664,17.977919999999997,12.507280000000005,-0.09067387,0.28,0.67829475,5.41117092,4.84562671,0.11884306,0.8384252,0.6591985
7.0,19.0,13.0,6.98996,18.99432,12.99214,-0.12992852,0.1,0.66844047,6.14974086,5.25429083,0.0993573,0.89091925,0.56411685
7.0,20.0,13.5,7.043119999999999,19.996199999999998,13.519660000000004,-0.16231011,0.1,0.65040763,6.5297171,5.38518118,0.13642472,0.99488948,0.57767892
7.0,21.0,14.0,7.031159999999999,20.94316,13.987159999999996,-0.14634074,0.16,0.67046167,7.01798056,5.88203686,0.13710619,0.99501156,0.49314938
7.0,22.0,14.5,7.030199999999999,22.0376,14.533900000000006,-0.20031801,0.04,0.66907733,7.81679583,6.17433193,0.12266993,1.02801604,0.59452655
7.0,23.0,15.0,7.008520000000001,22.99452,15.001520000000003,-0.21209864,0.04,0.68696755,8.62201689,6.71312168,0.10190068,0.99982325,0.54500632
7.0,24.0,15.5,6.9892,23.98828,15.488739999999998,-0.26519269,0.02,0.67519755,9.09221471,6.6393762,0.12376221,0.91945782,0.67891169
7.0,25.0,16.0,7.014520000000002,25.004080000000002,16.0093,-0.26097231,0.0,0.70272278,9.87874535,7.24536826,0.09586026,1.0194251,0.59668036
7.0,26.0,16.5,7.014080000000002,25.976080000000003,16.49508,-0.27843438,0.0,0.67721263,10.57778369,7.58701371,0.12000268,0.98105012,0.6311861
7.0,27.0,17.0,6.994239999999999,26.99508000000001,16.99466,-0.25985111,0.02,0.6741594,10.82616398,7.92938392,0.13430857,1.39503843,0.6873204
7.0,28.0,17.5,7.030040000000002,28.048639999999995,17.53934,-0.2938303,0.0,0.67655175,11.5868579,8.14606019,0.14195741,1.10898139,0.81877547
7.0,29.0,18.0,7.009319999999998,29.004199999999997,18.00676,-0.29939258,0.0,0.68812956,12.21958101,8.49790034,0.07827698,1.25988109,0.74070038
7.0,30.0,18.5,7.00432,30.050199999999997,18.527260000000002,-0.3254763,0.0,0.67854943,13.05005162,8.78040599,0.09274941,1.34102261,0.96622035
7.0,31.0,19.0,7.01168,31.000079999999997,19.00588,-0.32090424,0.0,0.67938671,13.86771019,9.36456894,0.1146931,1.19272909,0.60201254
7.0,32.0,19.5,7.0207999999999995,31.98084000000001,19.500819999999997,-0.30880252,0.0,0.6801519,14.48513477,9.90011543,0.1419826,1.58278985,0.59576125
7.0,33.0,20.0,7.01392,33.039840000000005,20.02688,-0.32740576,0.0,0.65974491,14.97422931,10.00513584,0.10736943,1.50949513,0.71920346
7.0,34.0,20.5,7.019119999999998,33.990759999999995,20.50493999999999,-0.34734163,0.0,0.69824894,16.01090679,10.42557565,0.09932609,1.04441864,0.75262916
7.0,35.0,21.0,6.991879999999998,35.03488,21.013379999999998,-0.33768532,0.0,0.70149859,16.62187894,10.96349711,0.09684169,1.15700716,0.5696865
7.0,36.0,21.5,7.0148,35.98304,21.498920000000002,-0.34191061,0.0,0.67790203,17.34943787,11.37972938,0.13757003,1.27570042,0.65155252
7.0,37.0,22.0,7.005119999999998,36.982,21.993560000000006,-0.35355369,0.0,0.67792712,17.94064412,11.55595055,0.12715195,1.41655311,0.71851472
7.0,38.0,22.5,7.03236,37.95380000000001,22.493079999999996,-0.36134036,0.0,0.70280173,18.27332762,11.64968039,0.10920545,1.41616628,0.95685252
7.0,39.0,23.0,6.9945600000000026,39.02892,23.011739999999996,-0.37343547,0.0,0.66778536,19.63188291,12.27799382,0.11101952,1.1539552,0.69084634
7.0,40.0,23.5,7.01388,39.98440000000001,23.49913999999999,-0.36594291,0.0,0.66911712,19.97249745,12.6089038,0.13237587,1.54226701,0.67542047
7.0,41.0,24.0,7.011760000000001,40.955200000000005,23.983480000000007,-0.37540577,0.0,0.69037527,20.86939582,12.99318653,0.10100145,1.64365262,0.87630714
7.0,42.0,24.5,7.017279999999997,42.01732,24.517300000000006,-0.37836338,0.0,0.68178602,21.30291124,13.21459879,0.1042213,1.62476193,1.00340623
7.0,43.0,25.0,7.019240000000001,43.01632000000001,25.017780000000002,-0.38891614,0.0,0.65983109,22.46105857,13.6854201,0.11942001,1.70615605,0.94049234
7.0,44.0,25.5,7.03148,43.998240000000024,25.51486000000001,-0.38315715,0.0,0.71431315,22.90651152,14.08507376,0.09038847,1.88373043,0.9389924
7.0,45.0,26.0,6.99072,45.020120000000006,26.005420000000004,-0.38947134,0.0,0.66607736,23.77545923,14.49229785,0.14247739,1.46424984,0.83810128
7.0,46.0,26.5,6.996639999999998,45.99063999999999,26.493639999999992,-0.38842505,0.0,0.65970332,24.66894626,15.07365883,0.13867979,1.22807341,0.78059696
7.0,47.0,27.0,7.002200000000001,46.93691999999999,26.969559999999987,-0.38993122,0.0,0.70550435,24.98217836,15.21144458,0.10805593,1.61273116,0.87317073
7.0,48.0,27.5,7.008000000000002,47.92699999999998,27.467499999999994,-0.39511055,0.0,0.66063511,25.62998664,15.47617308,0.10031996,1.90126018,1.14634623
7.0,49.0,28.0,6.99712,49.02668,28.01190000000001,-0.40402504,0.0,0.68679111,26.92411568,16.0194706,0.09469268,1.55072855,0.86969043
7.0,50.0,28.5,6.9981599999999995,49.99016,28.49416000000001,-0.39966385,0.0,0.67500132,27.07286213,16.22626062,0.11439279,1.99130773,1.09091071
7.0,51.0,29.0,7.026119999999999,50.914840000000005,28.970479999999995,-0.40897914,0.0,0.66155541,28.40854794,16.77407838,0.10796941,1.70638028,1.01267779
7.0,52.0,29.5,7.001119999999999,52.025359999999985,29.513239999999996,-0.40235959,0.0,0.66120416,28.49649093,17.00708846,0.13067663,2.15379308,1.23632559
7.0,53.0,30.0,6.974679999999999,52.95152,29.9631,-0.41328113,0.0,0.67967863,29.95168344,17.56250924,0.10730596,1.68682022,1.05100529
7.0,54.0,30.5,7.0169200000000025,53.942479999999996,30.479699999999998,-0.41091199,0.0,0.68945076,30.25025791,17.79776995,0.1032706,1.82158317,1.06908778
7.0,55.0,31.0,7.03968,55.026279999999986,31.032980000000002,-0.4086432,0.0,0.67163603,31.32108815,18.50763025,0.1378006,1.65707029,1.01550762
7.0,56.0,31.5,6.972,56.058960000000006,31.515479999999997,-0.4147792,0.0,0.6572333,32.0078879,18.72172102,0.14900641,1.55524273,1.01352501
7.0,57.0,32.0,6.99144,57.032560000000004,32.012,-0.42380706,0.0,0.68999873,33.37846593,19.22187794,0.09045911,1.65397791,1.1013245
7.0,58.0,32.5,7.04664,57.991479999999996,32.519059999999996,-0.42282343,0.0,0.64819692,33.83134815,19.50504809,0.14158427,1.93111284,1.10118933
7.0,59.0,33.0,7.03488,58.957519999999995,32.996199999999995,-0.42621882,0.0,0.68755209,34.9726605,20.05553604,0.1123441,1.64198147,1.00383889
7.0,60.0,33.5,7.02404,59.957,33.49052,-0.42187526,0.0,0.70402247,35.05687993,20.2511063,0.10414185,2.07142027,1.20642558
7.0,61.0,34.0,6.991960000000001,60.985080000000025,33.98852,-0.42472043,0.0,0.67536533,36.92842994,21.22859164,0.18271435,1.42339054,0.73196054
7.0,62.0,34.5,7.002000000000002,62.04031999999998,34.52116000000001,-0.41940033,0.0,0.69920682,36.58590054,21.21595019,0.10287792,2.0726459,1.04963932
7.0,63.0,35.0,7.01572,63.12160000000001,35.068659999999994,-0.42452061,0.0,0.69697517,37.60642255,21.62225798,0.10478585,2.22669159,1.1861153
7.0,64.0,35.5,7.0202800000000005,64.09884000000002,35.559560000000005,-0.42778704,0.0,0.6761424,38.78338358,22.16732907,0.11145295,2.35048627,1.19423852
7.0,65.0,36.0,6.98112,64.90871999999999,35.94492,-0.42721557,0.0,0.68506599,39.12727291,22.39350052,0.10374588,2.04367969,1.09610634
7.0,66.0,36.5,6.992919999999998,66.044,36.518460000000005,-0.42988796,0.0,0.67842051,40.04898713,22.81946536,0.11070949,1.81060362,0.96019736
7.0,67.0,37.0,6.9937999999999985,66.93139999999998,36.96260000000001,-0.43259691,0.0,0.66224252,41.0578955,23.28523916,0.12146913,1.59322105,0.91610669
7.0,68.0,37.5,6.988999999999999,67.93736000000001,37.46318,-0.43171104,0.0,0.6788353,41.38014569,23.49298213,0.11341424,2.26921935,1.2121924
7.0,69.0,38.0,7.033239999999999,69.03775999999998,38.03549999999999,-0.43288229,0.0,0.66299467,42.36446125,24.00596141,0.12192009,1.98784767,1.00975994
7.0,70.0,38.5,7.015400000000002,70.02432,38.51986,-0.43624614,0.0,0.69368747,43.58131721,24.56213417,0.14352925,2.04597664,1.25780765
7.0,71.0,39.0,7.000559999999998,71.02744,39.014,-0.43428774,0.0,0.68409324,43.73649268,24.72106255,0.11766927,2.3975668,1.30786071
7.0,72.0,39.5,7.0277199999999995,71.95351999999998,39.49062,-0.43642634,0.0,0.659754,44.71439996,25.17960769,0.13091729,2.21114187,1.18278344
7.0,73.0,40.0,6.97388,72.93163999999999,39.95275999999999,-0.44028535,0.0,0.64921347,45.48729602,25.4412088,0.12096206,2.06006613,1.07743795
7.0,74.0,40.5,7.00788,74.05019999999999,40.529039999999995,-0.43692582,0.0,0.70200644,45.85181475,25.80609189,0.09708108,2.60844375,1.52930407
7.0,75.0,41.0,7.008039999999997,74.90635999999998,40.95719999999999,-0.43951697,0.0,0.69724619,47.23652784,26.45321295,0.13240611,2.30478556,1.06766342
7.0,76.0,41.5,7.036760000000002,75.99931999999998,41.51804,-0.44360173,0.0,0.67872338,48.24763803,26.8233971,0.14377479,2.38220239,1.18605861
7.0,77.0,42.0,7.019680000000001,76.95956000000004,41.98961999999999,-0.44065635,0.0,0.69651455,49.09680688,27.45369002,0.11981337,2.01823357,1.16638697
7.0,78.0,42.5,7.02276,78.02055999999997,42.52165999999999,-0.44361606,0.0,0.68881159,50.00003522,27.78680666,0.1040675,2.43580119,0.88735251
7.0,79.0,43.0,7.015160000000001,79.00304,43.0091,-0.43964737,0.0,0.66490449,50.38826861,28.22212467,0.11122027,1.83107766,1.00611425
7.0,80.0,43.5,6.985759999999999,80.01788000000002,43.501819999999995,-0.44137967,0.0,0.68972399,51.10244368,28.52394154,0.09091454,2.22389122,1.03667222
7.0,81.0,44.0,7.013840000000001,81.01768000000001,44.01576,-0.45206326,0.0,0.70895105,51.86686251,28.41149644,0.14127507,2.08692803,1.21577026
7.0,82.0,44.5,6.96384,82.04612000000004,44.504979999999996,-0.45009246,0.0,0.67533476,52.92206132,29.09271166,0.09995098,2.45637448,1.32583748
7.0,83.0,45.0,7.028199999999999,82.97560000000001,45.001900000000006,-0.44584115,0.0,0.69147613,53.10075593,29.41365867,0.08582972,2.27270243,1.19035065
7.0,84.0,45.5,6.997560000000001,84.03424000000001,45.515899999999995,-0.44999556,0.0,0.65883367,55.09469984,30.28342925,0.11007792,1.90422852,0.95012103
7.0,85.0,46.0,7.02056,85.03252000000002,46.02654,-0.44775451,0.0,0.68835619,55.76222501,30.78269095,0.10850185,2.11318438,1.10562601
7.0,86.0,46.5,7.0117600000000015,85.89384,46.45280000000002,-0.44868945,0.0,0.68582264,55.77737263,30.73400147,0.13273648,2.7995125,1.42869609
7.0,87.0,47.0,7.01076,87.06664000000002,47.03869999999998,-0.45019538,0.0,0.64977868,57.78300155,31.76155598,0.13883398,1.75578783,1.00245016
7.0,88.0,47.5,7.014960000000001,88.06788000000002,47.541419999999995,-0.45324488,0.0,0.65697513,58.0328531,31.72758908,0.14336469,2.17380565,1.28816544
7.0,89.0,48.0,7.008240000000001,88.97016000000002,47.98919999999999,-0.44717285,0.0,0.69984014,58.00331995,32.03560609,0.10209709,2.45458077,1.01403324
7.0,90.0,48.5,7.035199999999999,90.00607999999998,48.52063999999999,-0.45500218,0.0,0.67099952,59.43373057,32.38747703,0.10673264,2.51569659,1.49239454
7.0,91.0,49.0,6.990559999999997,90.93588000000001,48.96322,-0.45565097,0.0,0.65270366,60.74239003,33.05437963,0.14151215,2.16316116,1.15212086
7.0,92.0,49.5,7.000800000000001,92.01091999999997,49.505859999999984,-0.45338909,0.0,0.69295254,61.42495245,33.57097742,0.10871485,2.30539605,1.39014775
7.0,93.0,50.0,7.016239999999998,92.92267999999999,49.969460000000005,-0.45233327,0.0,0.65888648,62.19955159,34.04508097,0.10524,2.41406175,1.10926515
7.0,94.0,50.5,7.010959999999998,93.97800000000001,50.49448,-0.4539966,0.0,0.68216136,62.72770128,34.24049107,0.0811788,2.11006359,1.12647241
7.0,95.0,51.0,6.9977599999999995,94.98024,50.989,-0.45325754,0.0,0.68440934,63.83737736,34.88777618,0.09935794,2.23158747,1.07273339
7.0,96.0,51.5,7.021000000000002,96.05531999999998,51.53816000000002,-0.45617383,0.0,0.6982123,64.77344511,35.21303046,0.09093306,2.42346436,1.20019121
7.0,97.0,52.0,6.99996,97.08828,52.044119999999985,-0.4529136,0.0,0.69757962,65.01714985,35.55949441,0.10286238,2.61677413,1.44935495
7.0,98.0,52.5,7.0222000000000016,98.0194,52.52079999999998,-0.45744214,0.0,0.65804335,66.38557829,36.00963766,0.13013604,2.51385653,1.39126872
7.0,99.0,53.0,7.005919999999998,98.95992,52.98292000000001,-0.45817358,0.0,0.65201149,67.35654625,36.48818208,0.11026136,2.59796394,1.39490236
7.0,100.0,53.5,7.0014,100.03924,53.52032,-0.45564989,0.0,0.69173421,67.2228368,36.5807461,0.09339042,2.92730749,1.53847962
7.0,101.0,54.0,7.0409999999999995,101.01512000000002,54.028059999999996,-0.45807036,0.0,0.7109992,69.02045818,37.39740441,0.12856605,2.06186036,1.20850004
7.0,102.0,54.5,7.0076800000000015,102.10859999999998,54.55813999999999,-0.458868,0.0,0.65458958,70.02223134,37.88522482,0.11148346,2.55208508,1.40418688
7.0,103.0,55.0,7.011480000000001,103.06711999999996,55.03929999999998,-0.45839318,0.0,0.67797373,70.43764118,38.13838215,0.13189333,2.80048183,1.58135535
7.0,104.0,55.5,7.0151200000000005,103.97923999999999,55.49718,-0.45929351,0.0,0.6753915,71.30136611,38.54141113,0.10508283,2.64592042,1.3806879
7.0,105.0,56.0,6.99904,105.13939999999995,56.06921999999999,-0.45880138,0.0,0.64643388,71.80052758,38.84451882,0.13256396,3.02199094,1.5086901
7.0,106.0,56.5,7.002360000000002,106.0174,56.50988,-0.45815984,0.0,0.67879788,73.00687496,39.53443156,0.11627244,2.67543003,1.11411269
